code,cname,pe,pb,mv
603359,东珠生态,72.47,0.57,1882525120.0
300726,宏达电子,35.71,2.68,12944126328.0
600990,四创电子,-77.49,2.83,6036971947.0
600076,康欣新材,-14.48,0.59,2527741530.0
301358,湖南裕能,33.84,2.31,26337261775.0
300506,*ST名家,-80.28,17.62,2288512712.0
301016,雷尔伟,61.02,3.3,3449160000.0
002583,海能达,48.76,2.63,15836647259.0
002488,金固股份,242.11,2.41,10083797728.0
605011,杭州热电,37.61,3.92,8778194000.0
002431,棕榈股份,-4.72,1.19,3426222741.0
001332,锡装股份,13.47,1.5,3379200000.0
002135,东南网架,20.27,0.81,5161758531.0
002253,川大智胜,-76.45,2.2,2612750180.0
688472,阿特斯,22.51,2.58,55802728112.0
300500,启迪设计,48.25,1.71,2098136920.0
002389,航天彩虹,128.54,2.11,16969764890.0
002735,王子新材,153.83,1.99,3615960429.0
603818,曲美家居,-7.22,0.81,1798451442.0
301285,鸿日达,167.75,5.18,5394087000.0
300051,琏升科技,-35.28,9.77,2993378388.0
601611,中国核建,13.48,1.32,25748625259.0
300652,雷迪克,20.74,1.83,2436943159.0
600773,西藏城投,-55.24,2.4,11304851956.0
301068,大地海洋,38.0,3.17,2593382533.0
300515,三德科技,27.93,3.33,2351773935.0
688662,富信科技,54.31,3.59,2417776000.0
836208,青矩技术,16.32,2.42,2132792140.0
000672,上峰水泥,21.68,0.86,7406181238.0
002789,建艺集团,147.3,45.53,1639333489.0
002290,禾盛新材,25.63,4.09,3141102098.0
688225,亚信安全,-16.17,3.19,6212155300.0
833455,汇隆活塞,16.76,2.51,848211000.0
002034,旺能环境,9.06,1.03,6571292334.0
300956,英力股份,307.59,2.26,3138062914.0
300069,金利华电,142.08,6.43,1599390000.0
688255,凯尔达,48.76,2.24,2292754617.0
603966,法兰泰克,15.97,1.85,2765657510.0
300931,通用电梯,5993.03,2.2,1498511040.0
002586,*ST围海,-18.81,0.63,1922295840.0
300706,阿石创,358.54,4.73,3561463227.0
603699,纽威股份,17.04,4.3,16632128602.0
600585,海螺水泥,20.68,0.75,137516901925.0
688115,思林杰,158.85,2.01,2550127500.0
600184,光电股份,391.32,1.98,5021469353.0
300795,米奥会展,44.84,6.58,3652064291.0
688658,悦康药业,43.99,2.92,10431000000.0
301318,维海德,37.64,2.26,3982306916.0
300668,杰恩设计,394.41,3.06,2298078502.0
002578,闽发铝业,87.5,1.79,2722027531.0
300045,华力创通,2521.54,8.18,14254144326.0
832145,恒合股份,-39.18,1.64,443759500.0
000561,烽火电子,-45.68,2.46,4532045828.0
300152,新动力,-177.32,8.19,2587464000.0
002571,德力股份,77.73,1.45,1802973220.0
603713,密尔克卫,14.38,2.14,8941095305.0
301010,晶雪节能,48.51,1.78,1467720000.0
301339,通行宝,39.74,3.32,8854228368.0
300517,海波重科,60.21,1.84,1897656310.0
872190,雷神科技,96.08,1.94,1627000016.0
002606,大连电瓷,29.69,2.92,4693692722.0
600835,上海机电,13.71,1.06,14420624243.0
600737,中粮糖业,13.27,2.11,22885676040.0
603115,海星股份,29.28,1.55,2975648000.0
300665,飞鹿股份,-12.11,2.39,1155939728.0
002314,南山控股,-27.95,0.65,6606989332.0
000897,津滨发展,5.95,1.3,3946144251.0
600665,天地源,-44.15,0.65,2531878987.0
300521,爱司凯,-192.09,3.79,1864800000.0
300977,深圳瑞捷,133.65,2.03,2829894855.0
300657,弘信电子,81.53,6.06,8014809019.0
688539,高华科技,71.4,2.5,4372838400.0
603809,豪能股份,14.95,2.16,4845363646.0
300692,中环环保,27.15,1.03,2182338394.0
002895,川恒股份,15.78,2.08,11164902186.0
300380,安硕信息,622.18,14.13,5231611700.0
301203,国泰环保,16.84,1.71,2376000000.0
300328,宜安科技,1117.13,4.65,5095326168.0
600463,空港股份,-29.57,3.07,3174000000.0
688766,普冉股份,30.94,4.04,8414983685.0
301067,显盈科技,-391.91,2.8,2332691640.0
300790,宇瞳光学,30.56,2.86,5167443834.0
688685,迈信林,92.64,7.46,5331341612.0
002025,航天电器,32.62,3.86,25127864080.0
300686,智动力,-20.34,2.15,2435774281.0
000078,海王生物,71.85,2.14,6525185677.0
600506,统一股份,54.64,5.84,2477044249.0
836414,欧普泰,218.83,1.93,594123874.0
300011,鼎汉技术,204.53,3.77,4994334460.0
601992,金隅集团,-11.52,0.42,18579321773.0
000877,天山股份,-5.96,0.51,40672012490.0
003012,东鹏控股,17.33,0.96,7296060000.0
300530,领湃科技,-19.29,28.01,3426990485.0
688598,金博股份,-20.95,0.73,4324064661.0
000007,全新好,376.55,18.09,2331595336.0
300716,泉为科技,-18.67,17.62,1755419400.0
000532,华金资本,78.91,3.48,4732845508.0
300991,创益通,-481.02,3.67,2338560000.0
603997,继峰股份,160.81,3.23,17092029254.0
603878,武进不锈,11.53,1.23,3226135526.0
002672,东江环保,-9.13,1.13,4697337159.0
603017,中衡设计,16.52,1.56,2347958171.0
301571,国科天成,80.72,5.37,9260171112.0
688183,生益电子,111.72,5.52,21469304527.0
688178,万德斯,-106.35,0.83,917751699.0
601369,陕鼓动力,16.07,1.72,14736615742.0
002205,国统股份,-16.12,2.55,1494179553.0
002180,纳思达,21.75,4.16,42356303821.0
300573,兴齐眼药,46.86,11.2,15867430515.0
002657,中科金财,-51.84,2.81,5134785125.0
600575,淮河能源,12.77,1.31,14690066826.0
300319,麦捷科技,32.6,2.22,9421905476.0
300925,法本信息,78.92,5.64,11673744572.0
601975,招商南油,6.45,1.56,15750088165.0
836077,吉林碳谷,46.86,2.62,6376347714.0
002413,雷科防务,-42.86,1.53,5694355335.0
301320,豪江智能,62.7,3.05,3160128000.0
300989,蕾奥规划,559.89,2.66,2779126115.0
600373,中文传媒,16.5,1.13,20231101325.0
300939,秋田微,34.4,2.81,3742800000.0
002779,中坚科技,57.17,7.09,5121600000.0
300169,天晟新材,384.86,33.25,2894740939.0
002076,星光股份,990.72,6.09,1974241594.0
300430,诚益通,21.19,1.6,3541427320.0
301336,趣睡科技,45.26,1.6,1272000000.0
839792,东和新材,17.34,1.14,1095874800.0
603779,威龙股份,170.28,5.7,3217881886.0
002769,普路通,-20.55,1.76,2094314283.0
600601,方正科技,46.25,3.46,13845373713.0
301233,盛帮股份,24.39,2.35,2063947000.0
601186,中国铁建,5.54,0.52,131857347965.0
603336,宏辉果蔬,87.28,1.96,2190281399.0
600388,龙净环保,15.41,1.73,13297627773.0
002977,天箭科技,157.07,3.22,3509906400.0
601166,兴业银行,4.77,0.56,410707945024.0
300816,艾可蓝,24.14,2.08,1726400000.0
000505,京粮控股,100.92,1.55,4856027677.0
301266,宇邦新材,49.46,2.33,3555791694.0
301188,力诺特玻,34.38,2.47,3526273342.0
688296,和达科技,-127.69,1.68,1168999128.0
001979,招商蛇口,35.35,1.04,100212848118.0
601939,建设银行,6.46,0.7,2122593198856.0
000426,兴业银锡,13.39,3.28,23663035781.0
831768,拾比佰,-597.16,0.91,600347700.0
000997,新大陆,16.06,2.54,17018717831.0
600708,光明地产,313.7,0.48,5170437244.0
300798,锦鸡股份,181.41,1.64,2780040975.0
301365,矩阵股份,48.8,1.29,2275200000.0
002985,北摩高科,54.6,2.85,7277549448.0
831278,泰德股份,24.8,2.37,842950920.0
002856,美芝股份,-29.64,3.94,1327418646.0
836807,奔朗新材,27.68,1.11,1033078400.0
601515,东峰集团,-20.12,0.96,5234024025.0
688287,观典防务,-22.12,1.95,1819231596.0
300462,华铭智能,-25.45,1.24,1734293947.0
834058,华洋赛车,17.58,3.28,1115520000.0
600775,南京熊猫,-57.22,2.41,7804181038.0
688281,华秦科技,42.42,4.18,18291439199.0
300535,达威股份,23.82,1.48,1437876072.0
834950,迅安科技,14.33,3.04,824239000.0
000755,山西高速,14.45,1.34,6852338615.0
300187,永清环保,24.51,3.16,3350779036.0
001267,汇绿生态,171.76,2.95,4451352854.0
835508,殷图网联,-109.54,4.25,832000000.0
300021,大禹节水,88.26,1.79,3329953010.0
300679,电连技术,30.31,4.02,18646526800.0
300371,汇中股份,47.31,1.81,1939734733.0
600343,航天动力,-52.58,3.76,5986375544.0
600168,武汉控股,27.07,0.83,4400751231.0
002173,创新医疗,-96.9,1.68,3106641838.0
603977,国泰集团,26.14,2.25,7138068604.0
600178,东安动力,-347.55,1.86,4719569008.0
300975,商络电子,90.68,3.15,6643344191.0
000912,泸天化,26.07,1.07,6977600000.0
000415,渤海租赁,12.43,0.58,17811421292.0
600927,永安期货,35.35,1.73,21746000007.0
000913,钱江摩托,14.04,2.13,9803347885.0
300930,屹通新材,41.08,2.69,2307000000.0
300774,倍杰特,13.86,2.53,3752450399.0
603626,科森科技,-13.59,1.7,4366903160.0
002936,郑州银行,5.99,0.43,19093391852.0
000885,城发环境,8.25,1.03,8090186013.0
000031,大悦城,-18.56,1.01,13501887018.0
300113,顺网科技,48.74,4.59,9303449016.0
300773,拉卡拉,20.3,4.94,17032425800.0
002917,金奥博,21.66,1.99,3107670921.0
002188,中天服务,44.24,8.93,1310572816.0
300673,佩蒂股份,18.42,2.04,3607999838.0
002807,江阴银行,7.16,0.6,10387077570.0
000893,亚钾国际,30.41,1.43,16422088986.0
002495,佳隆股份,105.93,1.54,1730907360.0
688692,达梦数据,114.44,7.64,23617000000.0
002049,紫光国微,37.23,4.72,54911063526.0
603023,*ST威帝,119.81,1.53,1191609191.0
600603,ST广物,13.63,1.06,7186412882.0
300123,亚光科技,-107.25,2.54,6243406492.0
430556,雅达股份,31.65,1.62,814641760.0
688070,纵横股份,-26.35,5.06,2793802000.0
603131,上海沪工,61.44,3.92,4820742287.0
603356,华菱精工,-22.58,2.86,1773422000.0
300295,三六五网,233.82,2.6,3200130454.0
002529,海源复材,-16.55,4.15,1661400000.0
600133,东湖高新,60.43,1.19,9958680433.0
600998,九州通,11.71,1.16,28288258013.0
600391,航发科技,193.38,3.67,5915918257.0
600711,ST盛屯,5.98,0.9,13365024518.0
600325,华发股份,7.57,0.83,19154978727.0
688084,晶品特装,-86.09,2.09,3403901379.0
873132,泰鹏智能,16.89,2.81,709801680.0
002823,凯中精密,30.18,2.51,4666122765.0
601298,青岛港,10.87,1.4,57446235000.0
600881,亚泰集团,-2.82,1.08,5230750877.0
688646,逸飞激光,34.5,1.71,2786361162.0
688528,秦川物联,-44.8,2.98,1760640000.0
002237,恒邦股份,21.2,1.41,12651755501.0
300185,通裕重工,116.21,1.41,9430573051.0
300101,振芯科技,99.72,5.42,9563409240.0
870976,视声智能,19.31,3.52,917427462.0
603712,七一二,101.15,2.89,13540880000.0
300688,创业黑马,-64.55,8.58,4336801912.0
603226,菲林格尔,-41.46,1.29,1247776113.0
600675,中华企业,-25.52,1.25,17957021933.0
600390,五矿资本,16.91,0.71,30361941848.0
600765,中航重机,21.08,2.54,30473185090.0
001322,箭牌家居,107.06,1.66,8136216900.0
000544,中原环保,5.82,1.02,8187349699.0
600984,建设机械,-4.04,0.7,3406589037.0
000655,金岭矿业,22.24,1.08,3554181173.0
300504,天邑股份,65.04,1.94,4341813772.0
600337,美克家居,-4.25,0.7,2342306963.0
301086,鸿富瀚,39.47,2.0,3771000000.0
000517,荣安地产,8.41,0.97,7800610088.0
601800,中国交建,7.78,0.65,177436864533.0
688568,中科星图,159.64,5.77,20304090004.0
688171,纬德信息,237.19,1.57,1303514104.0
871263,莱赛激光,137.36,2.54,912342920.0
600031,三一重工,22.05,2.28,157549841708.0
002928,华夏航空,180.61,3.03,9446205055.0
300350,华鹏飞,65.61,3.33,3079827289.0
301118,恒光股份,-42.55,1.46,1988737500.0
605399,晨光新材,48.18,1.84,4039955184.0
688297,中无人机,-330.79,4.46,25400250000.0
000683,远兴能源,9.77,1.71,23631595859.0
000068,华控赛格,-29.88,5.16,3322015831.0
300294,博雅生物,27.44,2.32,17341114100.0
300964,本川智能,94.83,3.02,2963616209.0
603717,天域生物,135.09,2.58,1682848192.0
300697,电工合金,28.94,3.6,3863808000.0
000736,中交地产,-4.2,7.71,8262908315.0
835368,连城数控,15.07,2.37,9690235060.0
601898,中煤能源,9.75,1.29,190924752960.0
001872,招商港口,11.43,0.97,58213846502.0
603628,清源股份,34.83,2.94,3720942000.0
301023,江南奕帆,26.86,2.92,2314490333.0
600302,标准股份,-28.11,1.98,1536283530.0
300947,德必集团,106.99,2.32,2900035892.0
873679,前进科技,20.64,1.45,744480500.0
600350,山东高速,13.21,1.52,43135000312.0
000951,中国重汽,15.84,1.32,19596820925.0
002632,道明光学,26.0,2.38,4865626911.0
000766,通化金马,571.68,6.12,14255796928.0
600710,苏美达,10.21,1.67,11643137457.0
601918,新集能源,9.21,1.5,21656929448.0
601595,上海电影,73.31,6.08,10129320000.0
601156,东航物流,10.93,1.67,27925102230.0
600724,宁波富达,23.94,2.02,5650892588.0
600282,南钢股份,11.87,1.14,29284182302.0
600192,长城电工,-14.51,1.76,2350099360.0
300940,南极光,-188.68,2.97,3117021208.0
002952,亚世光电,221.06,4.35,3728874600.0
301311,昆船智能,-91.68,2.75,4980000000.0
003003,天元股份,22.95,1.23,1538145210.0
688466,金科环境,24.63,1.32,1554993286.0
688419,耐科装备,35.12,2.38,2326340000.0
871970,大禹生物,-23.98,1.63,501121800.0
000536,华映科技,-8.29,5.02,9349190874.0
600893,航发动力,92.8,2.78,110382257396.0
300566,激智科技,18.52,2.43,4615477125.0
600399,抚顺特钢,26.86,1.87,12246741000.0
002778,中晟高科,-44.53,3.73,1515752595.0
603709,中源家居,197.0,2.01,1211431208.0
300411,金盾股份,187.81,5.1,4833522883.0
000531,穗恒运Ａ,30.5,0.84,5602739166.0
002028,思源电气,32.38,5.21,57454367657.0
688055,龙腾光电,-46.43,2.59,11333333560.0
600604,市北高新,-29.23,1.27,7961545417.0
300252,金信诺,876.14,2.63,5628307589.0
600449,宁夏建材,56.79,0.84,5962917594.0
002966,苏州银行,5.11,0.73,30189655790.0
002837,英维克,53.71,7.62,19709595666.0
301202,朗威股份,58.1,3.75,4378440000.0
830879,基康仪器,23.82,2.51,1347548516.0
002062,宏润建设,11.72,1.0,4387950000.0
300777,中简科技,56.16,2.85,11757779539.0
002947,恒铭达,26.25,3.01,8601096796.0
301308,江波龙,30.5,5.34,36223674593.0
688169,石头科技,21.51,4.04,48223825017.0
301056,森赫股份,17.96,2.56,2128957603.0
301369,联动科技,718.82,2.73,4001793132.0
833509,同惠电子,38.1,4.46,1437278580.0
600078,澄星股份,-113.6,2.08,3796542494.0
601588,北辰实业,-3.92,0.49,5791274400.0
300486,东杰智能,-28.79,1.92,2452823740.0
601860,紫金银行,5.76,0.56,10507017106.0
688659,元琛科技,77.38,1.78,1102400000.0
300317,珈伟新能,-38.18,1.83,3337357388.0
300460,惠伦晶体,797.37,4.62,4116590320.0
300600,ST瑞科,-85.22,2.17,2030217912.0
603993,洛阳钼业,16.63,2.95,180137666462.0
832175,东方碳素,-48.76,1.03,856800000.0
002023,海特高新,79.31,1.75,7467871169.0
000603,盛达资源,55.41,2.89,9142093835.0
603600,永艺股份,15.86,1.87,4007679357.0
603267,鸿远电子,36.39,2.08,8752171400.0
001239,永达股份,57.96,2.97,3736800000.0
002996,顺博合金,24.22,1.32,4063479033.0
688279,峰岹科技,52.2,5.21,12738757370.0
002829,星网宇达,-122.75,2.11,4027346056.0
603466,风语筑,-17.34,2.14,4657111685.0
300414,中光防雷,522.91,2.71,2647278064.0
002086,东方海洋,-47.94,2.52,3976661395.0
002725,跃岭股份,347.64,2.3,2229760000.0
002114,罗平锌电,374.11,1.73,1785141874.0
300713,英可瑞,-42.84,4.02,2490329509.0
000733,振华科技,28.75,1.7,24156245497.0
600803,新奥股份,12.28,2.79,62127577396.0
600159,大龙地产,-91.92,1.14,2174608468.0
688367,工大高科,55.85,2.2,1272007027.0
002715,登云股份,95.12,3.88,1647720000.0
600067,冠城大通,-60.11,0.5,3242588162.0
002655,共达电声,58.13,6.42,4089600000.0
688501,青达环保,35.15,1.91,1686072700.0
601319,中国人保,7.11,1.27,322392891350.0
831526,凯华材料,88.17,11.1,2363566000.0
300172,中电环保,33.88,1.91,3552727500.0
600760,中航沈飞,39.98,8.23,129407649130.0
000576,甘化科工,55.56,1.8,2928366216.0
300547,川环科技,18.67,3.26,3672221526.0
600855,航天长峰,-48.66,2.81,5064946890.0
002596,海南瑞泽,-27.83,2.85,2685338412.0
002388,新亚制程,119.27,1.97,2390064768.0
600057,厦门象屿,8.97,1.07,13975346487.0
000975,山金国际,23.45,4.25,50425276332.0
601229,上海银行,4.34,0.5,112516851736.0
301048,金鹰重工,32.14,2.1,5322667332.0
000960,锡业股份,16.62,1.46,26579701525.0
600638,新黄浦,72.94,0.71,3164964894.0
600170,上海建工,12.63,0.69,20881958398.0
600988,赤峰黄金,22.04,4.6,31314812134.0
000735,罗牛山,11.72,1.52,6436960901.0
601601,中国太保,7.38,1.39,370864163090.0
837212,智新电子,67.52,2.69,1092830000.0
603598,引力传媒,97.36,15.9,3476594555.0
000810,创维数字,32.61,1.86,11858727702.0
871396,常辅股份,23.07,2.29,686806477.0
600094,大名城,32.59,0.75,9480494968.0
002911,佛燃能源,24.97,3.54,14419136850.0
688448,磁谷科技,89.63,1.53,1491494823.0
603181,皇马科技,15.93,2.14,6075384000.0
600704,物产中大,8.28,0.73,26066660186.0
300867,圣元环保,18.03,1.03,3692960910.0
000632,三木集团,102.19,0.97,1512938603.0
870204,沪江材料,22.38,1.66,780702959.0
600658,电子城,-47.79,0.64,4630942086.0
002486,嘉麟杰,36.87,1.63,1722240000.0
688167,炬光科技,-93.19,2.29,5241073952.0
301505,苏州规划,76.27,2.29,2239600000.0
300322,硕贝德,933.29,5.59,5789228088.0
603208,江山欧派,16.25,2.64,3410573975.0
301528,多浦乐,77.81,1.8,2641892000.0
688216,气派科技,-26.22,3.0,2128465710.0
688651,盛邦安全,-61.06,2.37,2282327730.0
688456,有研粉材,51.82,2.61,3045530800.0
300987,川网传媒,225.63,3.27,2574514800.0
832469,富恒新材,17.05,2.46,1172670720.0
600830,香溢融通,55.48,2.19,4724956569.0
600590,泰豪科技,-32.06,1.11,3803799085.0
873152,天宏锂电,130.42,3.32,855080039.0
873305,九菱科技,33.79,2.5,792034983.0
688311,盟升电子,-47.2,2.49,4062643137.0
600743,华远地产,-4.46,15.0,3495690302.0
300918,南山智尚,20.22,1.74,3326785188.0
002046,国机精工,16.88,1.78,5993092610.0
600819,耀皮玻璃,37.85,1.38,4740024470.0
301109,军信股份,13.0,1.38,6970170000.0
300162,雷曼光电,198.14,3.04,3003691815.0
870866,绿亨科技,27.57,1.46,1075829223.0
002035,华帝股份,10.57,1.76,6331972526.0
300976,达瑞电子,25.97,1.67,5474645540.0
688525,佰维存储,48.03,11.14,27219890387.0
301212,联盛化学,67.82,1.67,2230200000.0
603682,锦和商管,42.63,1.9,1979775000.0
301092,争光股份,30.58,1.75,3217283616.0
300132,青松股份,169.65,1.85,2324613987.0
003027,同兴环保,44.8,1.04,1767377664.0
300076,GQY视讯,-68.62,2.1,2039440000.0
300012,华测检测,27.81,3.77,24283211128.0
831856,浩淼科技,-23.92,1.15,494658467.0
688565,力源科技,-45.84,1.71,823567374.0
600530,交大昂立,324.33,7.05,2100033200.0
300731,科创新源,362.65,3.44,2057045451.0
002295,精艺股份,37.72,1.07,1436029680.0
603698,航天工程,44.52,2.4,8082729200.0
300943,春晖智控,49.37,2.79,2643545400.0
000533,顺钠股份,40.34,3.1,2500753920.0
000151,中成股份,-21.16,7.86,4389193171.0
002079,苏州固锝,365.24,2.77,8072780299.0
603665,康隆达,-23.02,2.15,2307753012.0
300135,宝利国际,142.57,2.95,2792448000.0
873690,捷众科技,15.75,1.66,863889000.0
603180,金牌家居,20.87,1.09,2900032766.0
000738,航发控制,30.62,2.38,28763074102.0
002935,天奥电子,209.63,4.2,6480856397.0
000719,中原传媒,16.73,1.09,11828235338.0
688789,宏华数科,33.15,4.46,13270426001.0
833427,华维设计,104.15,2.77,910328850.0
600791,京能置业,-14.94,2.47,1793404800.0
300949,奥雅股份,-13.69,2.16,1955570080.0
300935,盈建科,-33.59,1.91,1647392303.0
831167,鑫汇科,34.36,2.82,732749915.0
688428,诺诚健华-U,-43.18,3.27,22613737202.0
688608,恒玄科技,97.93,4.64,28916574252.0
002912,中新赛克,-17.97,2.22,3392842240.0
603916,苏博特,32.29,0.84,3441501345.0
300738,奥飞数据,74.1,3.57,11221150071.0
002862,实丰文化,379.27,4.56,1873200000.0
300839,博汇股份,-8.19,2.95,1728184621.0
002369,卓翼科技,-18.06,5.23,3123929103.0
301029,怡合达,31.31,4.55,13946694185.0
833266,生物谷,114.66,1.1,1101120062.0
301031,中熔电气,45.95,5.74,6010699855.0
301270,汉仪股份,1113.1,3.22,3220000000.0
300213,佳讯飞鸿,82.23,1.97,4369768631.0
301555,惠柏新材,-279.22,2.37,2491200900.0
688728,格科微,267.81,5.35,41505363205.0
600503,华丽家族,558.43,0.95,3444923500.0
002475,立讯精密,29.21,5.35,315207225195.0
301117,佳缘科技,187.58,2.22,2919210812.0
601168,西部矿业,13.56,2.79,43942520000.0
688109,品茗科技,132.15,2.92,2230448667.0
300749,顶固集创,-130.44,1.76,1261791810.0
000678,襄阳轴承,-102.62,3.1,2546249355.0
000923,河钢资源,10.74,1.09,10260899267.0
832471,美邦科技,22.58,1.56,872768000.0
